"","1","2","3","4","5","6","7","8","9","10"
"OHK",0.163522012578616,1.87671232876712,1.94557823129252,1.70344827586207,1.46808510638298,1.28260869565217,1.12592592592593,1.03787878787879,1,0.928
"OPT",0.0160427807486631,0.744047619047619,2.34319526627219,4.17058823529412,5.84615384615385,7.43712574850299,8.66060606060606,9.71165644171779,10.5403726708075,9.64705882352941
"PIN",81022.93,6520137,5405935.05172414,3634525.45762712,2157619.80327869,1390935.90322581,927269.75,623756.287878788,415062.746268657,296606.391304348
"PLA",0.0272108843537415,1.08391608391608,2.32835820895522,2.78461538461538,3.7175572519084,4.2781954887218,4.33834586466165,4.33582089552239,4.21641791044776,3.87121212121212
"POL",0.214285714285714,7.5130890052356,17.7905759162304,26.1832460732984,31.4867724867725,34.4247311827957,36.1318681318681,36.4494382022472,31.4345238095238,31.5527950310559
"POR",1.046875,1136.76262626263,3450.6783919598,4714.995,4561.31155778894,4442.9170984456,4385.49462365591,4454.93854748603,4441.67052023121,4517.66272189349
"PSH",1.42,451.348387096774,1485.38064516129,2098.76623376623,1981.58666666667,1790.16783216783,1640.51470588235,1525.39534883721,1509.37096774194,1517.01666666667
"RED",0,0.0689655172413793,0.215469613259669,0.373626373626374,0.544444444444444,0.698324022346369,0.836158192090395,0.9375,1.02890173410405,1.1
"REP",20315.64,1361710.9137931,787313.883333333,369259.158730159,162099.661764706,80008.8888888889,42264.3947368421,24689.4875,16540.1807228916,12557.523255814
"RHK",0.0380434782608696,1.34104046242775,2.95375722543353,4.10526315789474,4.79289940828402,5,5.16564417177914,5.05063291139241,4.91612903225806,4.66
"RWH",1112863.15,304380588.23913,99296350.36,27662089.6607143,5914525.62121212,1509592.21333333,494466.142857143,226261.934782609,120620.948979592,74577.4951456311
"SAL",13.9140625,2335.59090909091,5092.81954887218,6994.06015037594,8047.71428571428,8502.68702290076,8555.36434108527,8702.6875,8259.05555555555,7899.40322580645
"SB",2210.34,388984.716666667,544103.034482759,418120.254237288,283714.916666667,194722.606557377,137882.209677419,103989.523809524,77473.09375,60361.9230769231
"SCU",0.0204081632653061,0.836879432624113,2.02919708029197,2.98529411764706,3.68148148148148,4.00746268656716,4.17424242424242,4.17557251908397,4.24806201550388,4.17829457364341
"SDF",0.231578947368421,3.38679245283019,8.46601941747573,15.6318407960199,24.2039800995025,33.76,43.3366834170854,52.2893401015228,61.9329896907217,72.159793814433
"SHK",0.0495049504950495,5.18181818181818,4.49230769230769,9.9375,15.952380952381,22.551724137931,33.6717557251908,41.7967479674797,47.3032786885246,50.5655737704918
"SK",0.294573643410853,10.8851351351351,25.5960264900662,32.04,34.4081632653061,35.0699300699301,34.4964539007092,32.6231884057971,31.0671641791045,28.6230769230769
"SMO",1.48648648648649,26.9326923076923,48.2702702702703,36.5178571428571,29.1351351351351,26.0917431192661,24.0277777777778,22,19.9238095238095,19.0096153846154
"SSH",0.141592920353982,69.9512195121951,377.910447761194,627.305970149254,784.689393939394,856.581395348837,850.880952380952,809.814516129032,740,649.254098360656
"STB",0.133333333333333,5.2,11.9018404907975,17.4223602484472,21.3522012578616,23.7006369426752,25.0193548387097,25.3157894736842,25.0067567567568,24.6206896551724
"SUF",0.383333333333333,10.070796460177,23.7368421052632,32.6194690265487,42.5309734513274,46.6991150442478,45.7787610619469,44.4336283185841,44.8558558558559,44.4324324324324
"SWH",158617.51,193460674.282051,68939863.6666667,21688418.4444444,5852579.76,1620146.55357143,561334,200855.735294118,85862.3698630137,46644.4230769231
"TAU",0.0357142857142857,1.16541353383459,3.43846153846154,5.94573643410853,8.25,10.5354330708661,12.1904761904762,13.496,14.3387096774194,14.9268292682927
"TUN",61.7086614173228,2843.94078947368,6300.87820512821,6500.49375,5479.71604938272,4219.60843373494,2822.86781609195,1755.45161290323,1031.32338308458,583.543778801843
"TWH",2520997.69,2216881988.21951,813940492.886364,213796707.918367,57782767.8518519,17769884.5833333,6481931.15384615,2964096.92857143,1504241.71621622,881264.551282051
"TYL",0.0507246376811594,5.02222222222222,15.7205882352941,26.9852941176471,37.1407407407407,45.5925925925926,50.544776119403,55.2611940298507,56.7067669172932,58.7045454545454
"WHK",0.170731707317073,3.23645320197044,3.87980769230769,7.36040609137056,12.421875,16.8219895287958,21.130890052356,25.4559585492228,28.6062176165803,32.0052083333333
"WIF",1.48936170212766,7.82876712328767,4.93793103448276,5.99280575539568,6.14393939393939,5.26984126984127,5,4.74380165289256,4.6218487394958,4.53846153846154
"WOL",0.0122699386503067,0.485507246376812,2,4.65408805031447,7.86826347305389,11.4619883040936,15.3294797687861,19.5260115606936,23.6242774566474,27.6976744186047
"WPF",0.0211267605633803,0.734848484848485,1.234375,1.56910569105691,1.91735537190083,1.97540983606557,1.875,1.78813559322034,1.66379310344828,1.6140350877193
"WSK",0.0826446280991736,6.40372670807453,22.304347826087,34.4779874213836,44.9166666666667,53.7142857142857,60.4934210526316,64.3355704697987,66.6780821917808,68.6853146853147
"WTF",0.0142857142857143,0.467625899280576,1.38686131386861,2.30232558139535,3.40625,4.0078125,4.55038759689922,4.81954887218045,4.76865671641791,5.08888888888889
"YTF",0.0512820512820513,0.711538461538462,0.660377358490566,0.973856209150327,1.05161290322581,1.07142857142857,1.05228758169935,0.973154362416107,0.972789115646258,0.930555555555556
