"","1","2","3","4","5","6","7","8","9","10"
"MAK",0.30331287782253,4.68722240520446,5.85517886152515,9.15295206679701,11.0518132258032,11.4123422015153,12.0429940455509,11.8003698941106,11.3884725919769,11.5374395811722
"MEN",0.101806328625267,4.48306570965574,3.91109634244785,5.41963485153694,5.93359753556845,6.61452252543947,7.05329328816725,7.09377137676297,7.15733129211864,7.10003183770962
"MPF",0.0156247755716999,0.033702125323236,0.0294242004350161,0.028071277683577,0.0367602360258791,0.0274553553711996,0.0361287480342818,0.0606638136476706,0.0657362087594067,0.0710635471551422
"OHK",0.442531404109071,2.97309949674841,2.70251002583614,2.22448108263893,1.83563216106035,1.5664222470562,1.35067004179153,1.22535185277386,1.15657422125226,1.05543562294623
"OPT",0.0664450202013195,1.8300818106456,4.98535318688071,8.1707440322816,10.7344556221052,12.9082914679622,14.3596152541816,15.4786414615817,16.2266680797308,14.0284736757688
"PIN",195655.739819094,5341092.67798696,3898842.0313538,2588766.0236141,1567764.19278069,1016954.99833702,693232.748655018,476394.330974728,318788.280077577,232409.508209082
"PLA",0.0919063507479995,2.25718995426992,3.94689643775938,4.20267910766946,5.29522774677132,5.88434870141758,5.7691211652551,5.65932726160968,5.39921551344001,4.82923727720806
"POL",0.902556997676802,18.6531291041738,37.6348995363345,50.4578210196918,56.5559867559921,58.4980875495692,58.477471011281,56.6874958382041,46.1030318612517,44.3922094051991
"POR",10.8334757892671,2993.575999186,6615.22698383802,8075.93151252447,7426.04383570849,6932.53643727739,6616.38183283145,6516.09536234901,6339.26256540454,6342.79745168725
"PSH",14.3641948897359,989.705148743364,2391.95099200403,3012.28222978911,2666.74266386602,2285.01644581743,2006.630741803,1792.42018312195,1724.15310878431,1692.3634460881
"RED",0,0.219800840726155,0.539884924395553,0.791948440631133,1.00876356515705,1.17266129258926,1.29081767486472,1.35970225859695,1.40397446369281,1.42755109457607
"REP",117232.000723761,1149750.86630701,579565.377557758,270911.837552255,124632.957496092,63599.7281257275,34737.1038116858,20993.2101300502,14392.1978281232,11205.7790633323
"RHK",0.143713181646978,3.04225943123015,5.69884883021984,7.15267084497583,7.78137452007866,7.68941144482923,7.61012054400543,7.1119196471642,6.73901170528185,6.1705827615192
"RWH",5030717.71945344,199553100.1074,63298535.4714522,18847207.2471865,4476034.58886381,1233927.30485282,434502.485902222,211029.342487542,117112.38252933,74884.330442769
"SAL",5.43396644040586,671.833777773775,1411.58738548653,1950.92223241208,2289.20956083085,2447.50511223578,2489.67553336833,2571.9213623772,2456.60470109971,2359.8725630653
"SB",3746.23413906723,305018.903782656,386132.260601527,295976.796160203,202279.290490254,140153.417841257,100218.129744531,76315.791492535,57392.0703447034,45125.5633279284
"SCU",0.067737615876786,1.69660896265934,3.43436860616889,4.58999519273074,5.28655093052105,5.47767298015918,5.45881037300258,5.30875771567301,5.23657015149369,5.09192389576497
"SDF",1.37326709158353,17.8021117313745,36.6104026976308,57.1272688468616,77.8968668199258,96.9600700075987,113.061647991028,125.32826942785,137.253197320802,151.190321341033
"SHK",0.0497770860373741,5.22935327157219,5.34371120238249,12.6293496114865,20.4488995155188,28.5255175320065,39.650877068849,47.4698570740317,53.4874135630628,57.1459317191296
"SK",1.66842125297214,27.4010175282229,49.2978983053331,53.0136573283368,51.4409435357141,48.5838407578675,45.7475775887639,41.692753964447,38.292505171952,34.2299748453024
"SMO",4.21318211514328,30.7145676820316,56.9860756904467,44.7758918785116,36.4205020780852,32.7205999455307,30.2536358527628,27.4426160168013,24.7787336670275,23.5025355436765
"SSH",1.21789743698465,160.677644444901,639.554901865841,862.778806598374,932.590175032295,910.322971892692,829.717765452117,741.769974286771,648.726495351016,549.141924107092
"STB",0.668330167405866,12.5511396248436,22.021043980116,27.8047536238201,30.9164701913465,32.0401560942298,32.144533760391,31.1110923217427,29.4744069780271,28.1702666937373
"SUF",1.07236766516598,16.717011069055,33.7756057356843,42.1239728996686,51.8731888783569,54.6627762148237,52.2710894404566,49.8492089650164,49.0828077845546,48.3057910141883
"SWH",716371.080345994,120838258.965129,40037907.1287993,12913284.595533,3727691.03966453,1111886.48007343,410371.350166137,155305.759330334,69062.4748193459,39109.7998269334
"TAU",0.121743584715213,2.45309400805952,6.16518641112639,9.75899094478521,12.691743038368,15.3768642341006,17.0487643064633,18.2057361837735,18.7556623327156,19.011262797383
"TUN",232.945374668557,6091.94620276822,10757.2275334712,10034.1605124953,8016.66004647434,6062.56950594408,4107.76971095482,2646.85273604426,1632.88442527177,973.449770161166
"TWH",11386320.1817859,1429368230.0068,486474670.688386,134693376.041586,38507420.7668485,12685825.5762593,4852157.14700223,2323502.03709576,1218217.85145736,738846.843708454
"TYL",0.198495910979834,10.7298702903377,28.5025784525208,44.4476672284732,56.8688078712925,66.4480341663187,70.5383589620103,74.9226961985492,74.6911038338972,75.449186787448
"WHK",0.196064702670839,5.29976255548868,6.34292979896397,11.5631520060989,19.157334248577,25.8283472148358,32.3634668146841,39.2502626462055,44.0431795000661,49.0693012558239
"WIF",2.43319452977565,10.0915869575939,6.23323008513677,7.37354780761564,7.30675582748588,6.08291343951256,5.68352814809972,5.33607399795243,5.14589020385256,5.00417724707742
"WOL",0.0485416196136132,1.12685533338492,4.30192390272357,9.73166172077299,16.2077584065109,23.1032366646916,30.2154775797123,37.4441524973081,44.2918358666573,50.6753964668948
"WPF",0.0664483617860577,1.38021399442916,1.93299627650871,2.17776563033894,2.47677185008238,2.46563938268105,2.25001099050382,2.07600245727082,1.88327394517438,1.78815370720458
"WSK",0.447512967537013,18.9548163121223,51.4252528842004,68.220746034606,79.4973529271329,87.9402030042843,93.2620877017638,94.1182377651326,93.4958422647829,92.9194524815954
"WTF",0.0493562101219856,1.03084201091023,2.61858506563293,3.8234963732268,5.30464338852133,5.94929781990465,6.53544972326446,6.85260408418695,6.63340501133586,6.95832623668012
"YTF",0.0567659161511053,0.959705409324552,0.889455127096948,1.27687713273719,1.38881122442532,1.40345432454792,1.37188055385907,1.24367287418963,1.23358150513662,1.1617740342735
